date,repo,number,title,pr_type,fix_source,issue_number,issue_author,url
2026-06-03,fullsend,1804,docs: add Phase 2 implementation plan and rename Phase 1 for consistency,docs,,,,https://github.com/fullsend-ai/fullsend/pull/1804
2026-06-03,fullsend,1755,fix(#1752): defer ready-to-code label until after label_actions,fix,core,1752,ggallen,https://github.com/fullsend-ai/fullsend/pull/1755
2026-06-04,fullsend,1912,feat(#1911): add staleness and consumer-completeness checks to correctness sub-agent,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1912
2026-06-04,fullsend,1903,feat(#1885): add diff-size calibration to review sub-agents,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1903
2026-06-04,fullsend,1902,feat(#1762): prioritize functional correctness over surface-level checks in review,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1902
2026-06-04,fullsend,1899,fix(#1897): remove scripts/ from protected paths in post-fix and post-review,fix,bot,1897,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/1899
2026-06-04,fullsend,1874,fix(mint): handle short revision names and update admin guide,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/1874
2026-06-04,fullsend,1840,fix(#1839): add technical doc accuracy to correctness sub-agent,fix,bot,1839,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/1840
2026-06-04,fullsend,1833,fix(harness): exit gracefully when all repos are disabled,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/1833
2026-06-04,fullsend,1825,fix(#1824): add body to enrollment commit messages,fix,external,1824,Omeramsc,https://github.com/fullsend-ai/fullsend/pull/1825
2026-06-04,fullsend,1823,fix(#1822): add exploration budget and early exit to style sub-agent,fix,bot,1822,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/1823
2026-06-04,fullsend,1806,chore(#1805): replace hardcoded model enums with authoritative refs,chore,,,,https://github.com/fullsend-ai/fullsend/pull/1806
2026-06-04,fullsend,1796,fix(dispatch): map fix stage to coder role in per-org scaffold,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/1796
2026-06-04,fullsend,1783,feat: extract mintcore shared library with JWKSVerifier and status endpoint,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1783
2026-06-04,fullsend,1780,feat(runtime): abstract Claude Code behind pluggable agent runtime,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1780
2026-06-04,fullsend,1730,fix(ci): correct reusable-dispatch stage skip expression,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/1730
2026-06-04,fullsend,1595,feat(cli): add --keep-sandbox flag to fullsend run,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1595
2026-06-04,fullsend,1278,feat(workflows): add fullsend_ai_ref for self-consistent version pinning,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1278
2026-06-04,fullsend,1152,fix(hack): report broken symlinks before exiting,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/1152
2026-06-05,fullsend,1953,fix(#1449): resolve bot identity with GraphQL viewer instead of /app,fix,core,1449,ifireball,https://github.com/fullsend-ai/fullsend/pull/1953
2026-06-05,fullsend,1944,docs(#1943): add `build` to commit type lists in scaffold and skill docs,docs,,,,https://github.com/fullsend-ai/fullsend/pull/1944
2026-06-05,fullsend,1927,feat(#1811): add question action to triage agent,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1927
2026-06-05,fullsend,1921,ci: add build to allowed conventional commit types,ci,,,,https://github.com/fullsend-ai/fullsend/pull/1921
2026-06-05,fullsend,1918,chore(mint): log requested and granted token scope,chore,,,,https://github.com/fullsend-ai/fullsend/pull/1918
2026-06-05,fullsend,1917,feat(#1761): convert prioritize to reusable workflow pattern,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1917
2026-06-05,fullsend,1915,fix(forge): treat HTTP 500 as transient in retryOnTransient,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/1915
2026-06-05,fullsend,1914,fix(#1449): use GitHub App bot identity for agent commits,fix,core,1449,ifireball,https://github.com/fullsend-ai/fullsend/pull/1914
2026-06-05,fullsend,1913,docs(#1279): add per-repo vs per-org decision point to install guide,docs,,,,https://github.com/fullsend-ai/fullsend/pull/1913
2026-06-05,fullsend,1877,fix(#1876): dismiss all stale CHANGES_REQUESTED reviews on verdict downgrade,fix,bot,1876,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/1877
2026-06-05,fullsend,1862,fix(mint): grant retro role pull_requests:write for PR comments,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/1862
2026-06-05,fullsend,1857,feat: add skill frontmatter parser for transitive dependency resolution,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1857
2026-06-05,fullsend,1843,feat(retro): add agent-scaffolding skill to retro harness,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1843
2026-06-05,fullsend,1841,feat: include fullsend version in scaffold commit messages,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1841
2026-06-05,fullsend,1832,fix(#1827): post feedback comment when /fs-review targets non-open PR,fix,core,1827,ascerra,https://github.com/fullsend-ai/fullsend/pull/1832
2026-06-05,fullsend,1781,build(deps): bump experiments from `8a13cad` to `bafeb37`,other,,,,https://github.com/fullsend-ai/fullsend/pull/1781
2026-06-05,fullsend,1779,fix(scaffold): preserve user-added headers across shim reconciliation,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/1779
2026-06-05,fullsend,1709,feat(skill): add pre-flight and post-flight release procedures,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1709
2026-06-05,fullsend,1495,fix(#1492): prevent triage agent from creating unknown labels,fix,external,1492,deboer-tim,https://github.com/fullsend-ai/fullsend/pull/1495
2026-06-06,fullsend,1971,fix(workflows): use fully-qualified paths in reusable-dispatch stage jobs,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/1971
2026-06-06,fullsend,1967,chore: add .playwright-mcp to .gitignore,chore,,,,https://github.com/fullsend-ai/fullsend/pull/1967
2026-06-06,fullsend,1539,fix(#1532): use github.token for fork-check in dispatch,fix,bot,1532,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/1539
2026-06-07,fullsend,1962,fix(#1960): include disabled repos in repo-maintenance token scope,fix,core,1960,ralphbean,https://github.com/fullsend-ai/fullsend/pull/1962
2026-06-07,fullsend,1947,fix(#1946): add YAML document start marker to shim workflow template,fix,external,1946,BorekZnovustvoritel,https://github.com/fullsend-ai/fullsend/pull/1947
2026-06-08,fullsend,2039,feat(#990): require exhaustive variable verification for security claims,feat,,,,https://github.com/fullsend-ai/fullsend/pull/2039
2026-06-08,fullsend,2038,feat(#898): add security heuristics to review sub-agent,feat,,,,https://github.com/fullsend-ai/fullsend/pull/2038
2026-06-08,fullsend,2035,feat(#989): add GHA workflow command injection to review security dimensions,feat,,,,https://github.com/fullsend-ai/fullsend/pull/2035
2026-06-08,fullsend,2028,fix(#2027): use start comment author instead of GetAuthenticatedUser in analyzeTimeline,fix,core,2027,ggallen,https://github.com/fullsend-ai/fullsend/pull/2028
2026-06-08,fullsend,2022,feat(cli): wire --max-depth and --max-resources flags for transitive resolution,feat,,,,https://github.com/fullsend-ai/fullsend/pull/2022
2026-06-08,fullsend,2016,fix(#2013): use <a> elements for sidebar doc links instead of <button>,fix,core,2013,rh-hemartin,https://github.com/fullsend-ai/fullsend/pull/2016
2026-06-08,fullsend,2005,fix(#2003): use correct pagination pattern for HUMAN_REVIEW_COUNT,fix,bot,2003,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/2005
2026-06-08,fullsend,1990,fix(#1344): update Go version in code agent sandbox to 1.26.0,fix,bot,1344,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/1990
2026-06-08,fullsend,1975,feat(workflows): add wip_limit input to prioritize scheduler,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1975
2026-06-08,fullsend,1970,chore(mint): log app_id and installation_id in minted line,chore,,,,https://github.com/fullsend-ai/fullsend/pull/1970
2026-06-08,fullsend,1968,chore(skills): update cutting-releases for fullsend-ai @main switch,chore,,,,https://github.com/fullsend-ai/fullsend/pull/1968
2026-06-08,fullsend,1966,docs: allow minor annotations on accepted ADRs,docs,,,,https://github.com/fullsend-ai/fullsend/pull/1966
2026-06-08,fullsend,1959,fix(#1958): use merge-base-aware diff for protected-path check in post-fix,fix,bot,1958,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/1959
2026-06-08,fullsend,1940,fix(#1939): add prominent protected-paths section to fix agent,fix,bot,1939,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/1940
2026-06-08,fullsend,1936,"feat(web): add landing page, move doc graph to /graph.html",feat,,,,https://github.com/fullsend-ai/fullsend/pull/1936
2026-06-08,fullsend,1923,feat: add transitive dependency resolution to URL resolver,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1923
2026-06-08,fullsend,1905,fix(images/code): run gopls install as sandbox user,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/1905
2026-06-08,fullsend,1871,feat: move agent status comments into fullsend run,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1871
2026-06-08,fullsend,1812,feat(#1797): extract challenger pass into dedicated sub-agent,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1812
2026-06-08,fullsend,1644,fix(#1640): fall back to /app endpoint for bot user detection,fix,bot,1640,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/1644
2026-06-08,fullsend,1627,fix(#1625): exclude agent working directories from git tracking,fix,bot,1625,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/1627
2026-06-08,fullsend,1593,feat(cli): tee stream-json output to iteration artifact,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1593
2026-06-08,fullsend,1573,fix(cli): open correct uninstall URL and wait for user confirmation,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/1573
2026-06-08,fullsend,1531,fix(#1527): warn when automated review misses initial PR window,fix,bot,1527,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/1531
2026-06-08,fullsend,1468,fix(#1408): debounce retro workflow to make concurrency group effective,fix,bot,1408,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/1468
2026-06-08,fullsend,1239,fix(skills): start tag annotation with blank line when no custom title,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/1239
2026-06-08,fullsend,1238,fix(#1236): show exec error when validation script fails to run,fix,core,1236,rh-hemartin,https://github.com/fullsend-ai/fullsend/pull/1238
2026-06-09,fullsend,2085,build(sandbox): bump tirith from 0.2.12 to 0.3.1,other,,,,https://github.com/fullsend-ai/fullsend/pull/2085
2026-06-09,fullsend,2082,feat: add fullsend lock CLI and lock-aware resolution,feat,,,,https://github.com/fullsend-ai/fullsend/pull/2082
2026-06-09,fullsend,2081,feat(#2073): default --mint-url to the hosted public mint,feat,,,,https://github.com/fullsend-ai/fullsend/pull/2081
2026-06-09,fullsend,2052,chore: update fullsend shim workflow,chore,,,,https://github.com/fullsend-ai/fullsend/pull/2052
2026-06-09,fullsend,2049,feat: add internal/lock package for harness dependency pinning,feat,,,,https://github.com/fullsend-ai/fullsend/pull/2049
2026-06-09,fullsend,2048,fix(#2045): use PR head SHA in status comment instead of GITHUB_SHA,fix,core,2045,ggallen,https://github.com/fullsend-ai/fullsend/pull/2048
2026-06-09,fullsend,2040,fix(#2032): suppress macOS AppleDouble files in sandbox uploads,fix,bot,2032,redhat-chai-bot,https://github.com/fullsend-ai/fullsend/pull/2040
2026-06-09,fullsend,2023,docs: add contributor issue search link,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2023
2026-06-09,fullsend,1988,ci(e2e): always report status on PRs and merge queue,ci,,,,https://github.com/fullsend-ai/fullsend/pull/1988
2026-06-09,fullsend,1887,"feat(openshell): upgrade to 0.0.54, fix sandbox integration",feat,,,,https://github.com/fullsend-ai/fullsend/pull/1887
2026-06-09,fullsend,1848,docs: add ADR 0045 for forge-portable harness schema,docs,,,,https://github.com/fullsend-ai/fullsend/pull/1848
2026-06-09,fullsend,1834,fix(#1541): re-dispatch review after stale-head discard,fix,bot,1541,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/1834
2026-06-09,fullsend,1792,fix(#1787): post inline comments for COMMENT review verdicts,fix,core,1787,ralphbean,https://github.com/fullsend-ai/fullsend/pull/1792
2026-06-09,fullsend,1717,feat(mint): switch PEM secrets to role-only naming,feat,,,,https://github.com/fullsend-ai/fullsend/pull/1717
2026-06-09,fullsend,1698,fix(#1697): add force-override logging and regression tests,fix,bot,1697,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/1698
2026-06-10,fullsend,2129,test(harness): add YAML nil-vs-empty unmarshaling semantics tests,test,,,,https://github.com/fullsend-ai/fullsend/pull/2129
2026-06-10,fullsend,2128,feat(harness): add optional role and slug fields (ADR-0045 PR 2),feat,,,,https://github.com/fullsend-ai/fullsend/pull/2128
2026-06-10,fullsend,2127,feat(harness): add ForgeConfig struct and merge logic (ADR-0045 PR 1/7),feat,,,,https://github.com/fullsend-ai/fullsend/pull/2127
2026-06-10,fullsend,2110,chore(#2109): remove dead scaffold action directories,chore,,,,https://github.com/fullsend-ai/fullsend/pull/2110
2026-06-10,fullsend,2100,docs(plans): implementation plan for ADR-0045 forge-portable harness schema,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2100
2026-06-10,fullsend,2097,ci: expand merge-queue skill with monitoring scripts,ci,,,,https://github.com/fullsend-ai/fullsend/pull/2097
2026-06-10,fullsend,2089,chore: consolidate commit message guidance into COMMITS.md,chore,,,,https://github.com/fullsend-ai/fullsend/pull/2089
2026-06-10,fullsend,2072,docs(#2071): add public hosted mint URL to mint administration guide,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2072
2026-06-10,fullsend,2068,docs(#2067): add dispatch workflow sync guidance to CLAUDE.md,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2068
2026-06-10,fullsend,2044,feat(#1727): add bare-word grep pattern guidance for rename PRs,feat,,,,https://github.com/fullsend-ai/fullsend/pull/2044
2026-06-10,fullsend,2021,fix(web): add SRI to CDN scripts,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/2021
2026-06-10,fullsend,2015,refactor(cli): share Linux binary acquisition for run and vendoring,other,,,,https://github.com/fullsend-ai/fullsend/pull/2015
2026-06-11,fullsend,2192,fix(#2191): sync protected path lists across all four governance files,fix,core,2191,ben-alkov,https://github.com/fullsend-ai/fullsend/pull/2192
2026-06-11,fullsend,2168,fix(dispatch): strip CRLF \r from comment body before command matching,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/2168
2026-06-11,fullsend,2158,fix(e2e): use event author_association for trusted member gate,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/2158
2026-06-11,fullsend,2146,fix: update status comment on cancellation instead of orphaning it,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/2146
2026-06-11,fullsend,2144,fix(#2143): add pre-flight GitHub API connectivity check in sandbox,fix,bot,2143,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/2144
2026-06-11,fullsend,2142,feat(harness): wire ResolveForge into load pipeline (ADR-0045 PR 3/7),feat,,,,https://github.com/fullsend-ai/fullsend/pull/2142
2026-06-11,fullsend,2140,feat(scaffold): add role and slug to harness templates (ADR-0045 PR 6),feat,,,,https://github.com/fullsend-ai/fullsend/pull/2140
