date,repo,type,event,number,actor,title,url
2026-04-23,fullsend,pr,opened_core,373,ralphbean,"ci: skip site build when no site files changed",https://github.com/fullsend-ai/fullsend/pull/373
2026-04-23,fullsend,pr,opened_core,372,ralphbean,"fix: copy fullsend binary to sandbox for pre-agent security scan",https://github.com/fullsend-ai/fullsend/pull/372
2026-04-23,fullsend,pr,opened_core,368,waynesun09,"Remove scan-unicode scripts superseded by PostToolUse hook",https://github.com/fullsend-ai/fullsend/pull/368
2026-04-23,fullsend,pr,opened_core,363,ralphbean,"Add broken symlinks linter",https://github.com/fullsend-ai/fullsend/pull/363
2026-04-23,fullsend,pr,opened_core,362,ralphbean,"fix: remove broken symlink",https://github.com/fullsend-ai/fullsend/pull/362
2026-04-23,fullsend,pr,opened_core,352,ralphbean,"fix: use $SCAN_UNICODE env var in skill invocation commands",https://github.com/fullsend-ai/fullsend/pull/352
2026-04-23,fullsend,pr,opened_core,351,waynesun09,"feat(security): add unicode PostToolUse hook for runtime scanning",https://github.com/fullsend-ai/fullsend/pull/351
2026-04-23,fullsend,pr,opened_core,349,rh-hemartin,"fix: add contents:read to dispatch token for private .fullsend repos",https://github.com/fullsend-ai/fullsend/pull/349
2026-04-23,.fullsend,pr,opened_core,1,ascerra,"fix: remove PATH override from code-agent.env to fix pre-agent scan",https://github.com/fullsend-ai/.fullsend/pull/1
2026-04-23,experiments,pr,opened_core,7,ralphbean,"fix: restrict fullsend shim to manual triage only",https://github.com/fullsend-ai/experiments/pull/7
2026-04-23,experiments,pr,opened_core,6,ralphbean,"fix: remove pull_request_review from dispatch-review condition",https://github.com/fullsend-ai/experiments/pull/6
2026-04-23,experiments,pr,opened_core,5,maruiz93,"Add OpenShell binary policy bypass experiment",https://github.com/fullsend-ai/experiments/pull/5
2026-04-23,experiments,pr,opened_core,3,maruiz93,"Add tool scoping experiment for agent tool restrictions",https://github.com/fullsend-ai/experiments/pull/3
2026-04-24,fullsend,pr,opened_core,447,waynesun09,"feat: add context suppression PostToolUse hook",https://github.com/fullsend-ai/fullsend/pull/447
2026-04-24,fullsend,pr,opened_core,433,ben-alkov,"chore(repo): improvements to branch pruning, found by Claude during eval",https://github.com/fullsend-ai/fullsend/pull/433
2026-04-24,fullsend,pr,opened_core,432,ralphbean,"feat: add hack/patch-fullsend-repo for syncing .fullsend repos",https://github.com/fullsend-ai/fullsend/pull/432
2026-04-24,fullsend,pr,opened_core,413,rh-hemartin,"fix: reconcile-repos compares shim content, not just existence",https://github.com/fullsend-ai/fullsend/pull/413
2026-04-24,fullsend,pr,opened_core,410,maruiz93,"chore: add Dependabot config for experiments submodule auto-updates",https://github.com/fullsend-ai/fullsend/pull/410
2026-04-24,fullsend,pr,opened_core,404,rh-hemartin,"fix: store app PEM secret immediately after creation",https://github.com/fullsend-ai/fullsend/pull/404
2026-04-24,fullsend,pr,opened_core,403,ascerra,"fix: move protected-path enforcement from code to review agent",https://github.com/fullsend-ai/fullsend/pull/403
2026-04-24,.fullsend,pr,opened_core,4,ralphbean,"chore: sync .fullsend with upstream scaffold",https://github.com/fullsend-ai/.fullsend/pull/4
2026-04-24,.fullsend,pr,opened_core,3,ralphbean,"chore: sync .fullsend with upstream scaffold",https://github.com/fullsend-ai/.fullsend/pull/3
2026-04-24,.fullsend,pr,opened_core,2,ralphbean,"chore: sync .fullsend with upstream scaffold",https://github.com/fullsend-ai/.fullsend/pull/2
2026-04-25,fullsend,pr,opened_core,448,waynesun09,"feat: add Workload Identity Federation auth for GCP Vertex AI",https://github.com/fullsend-ai/fullsend/pull/448
2026-04-27,fullsend,issue,opened_external,470,gbenhaim,"Missing github app permissions for updating workflows",https://github.com/fullsend-ai/fullsend/issues/470
2026-04-27,fullsend,issue,opened_external,452,gbenhaim,"Feat: Review agent should reuse the same comment",https://github.com/fullsend-ai/fullsend/issues/452
2026-04-27,fullsend,issue,closed_other_external,452,gbenhaim,"Feat: Review agent should reuse the same comment",https://github.com/fullsend-ai/fullsend/issues/452
2026-04-27,fullsend,pr,opened_core,471,waynesun09,"fix: address PR #447 review feedback",https://github.com/fullsend-ai/fullsend/pull/471
2026-04-27,fullsend,pr,opened_core,451,rh-hemartin,"fix: batch scaffold writes into single commit and skip unchanged files",https://github.com/fullsend-ai/fullsend/pull/451
2026-04-27,experiments,pr,opened_core,9,ascerra,"docs: add code agent evaluation experiment with V8 hybrid validation",https://github.com/fullsend-ai/experiments/pull/9
2026-04-27,experiments,pr,opened_core,8,ascerra,"Add Experiment 006: Zero-config autonomous bug fix engine with self-improving meta-loop",https://github.com/fullsend-ai/experiments/pull/8
2026-04-28,fullsend,issue,opened_external,502,deboer-tim,"fullsend-coder triggered workflow twice",https://github.com/fullsend-ai/fullsend/issues/502
2026-04-28,fullsend,issue,opened_external,501,deboer-tim,"fullsend-coder text includes redundant information",https://github.com/fullsend-ai/fullsend/issues/501
2026-04-28,fullsend,issue,opened_external,500,deboer-tim,"post-code.sh PR checklist marks items as passed without verifying them",https://github.com/fullsend-ai/fullsend/issues/500
2026-04-28,fullsend,issue,opened_external,498,deboer-tim,"Enrolment validation says I should remove repos?",https://github.com/fullsend-ai/fullsend/issues/498
2026-04-28,fullsend,issue,opened_external,497,deboer-tim,"admin analyze should check for access in addition to existence",https://github.com/fullsend-ai/fullsend/issues/497
2026-04-28,fullsend,issue,opened_external,496,deboer-tim,"Issue activity indicator",https://github.com/fullsend-ai/fullsend/issues/496
2026-04-28,fullsend,issue,opened_external,494,deboer-tim,"Bugfix workflow should read comments, not just title/body",https://github.com/fullsend-ai/fullsend/issues/494
2026-04-28,fullsend,issue,opened_external,483,deboer-tim,"Require an approved PR for all changes to the .fullsend and target repos",https://github.com/fullsend-ai/fullsend/issues/483
2026-04-28,fullsend,issue,opened_external,480,deboer-tim,"Adding a second repo removes the first one from config",https://github.com/fullsend-ai/fullsend/issues/480
2026-04-28,fullsend,issue,opened_external,475,deboer-tim,"Installation procedure requires extraordinary access",https://github.com/fullsend-ai/fullsend/issues/475
2026-04-28,fullsend,issue,closed_other_external,496,deboer-tim,"Issue activity indicator",https://github.com/fullsend-ai/fullsend/issues/496
2026-04-28,fullsend,pr,opened_core,503,waynesun09,"feat: OIDC token mint dispatch — deprecate PAT, migrate to OIDC",https://github.com/fullsend-ai/fullsend/pull/503
2026-04-28,fullsend,pr,opened_core,493,ralphbean,"docs: add SDLC, config layering, multi-org, and federation diagrams",https://github.com/fullsend-ai/fullsend/pull/493
2026-04-28,fullsend,pr,opened_core,487,waynesun09,"fix: scan SKILL.md and target repo context files for injection",https://github.com/fullsend-ai/fullsend/pull/487
2026-04-28,fullsend,pr,opened_core,484,maruiz93,"fix: use vars instead of secrets in workflow if conditions",https://github.com/fullsend-ai/fullsend/pull/484
2026-04-28,fullsend,pr,opened_core,481,maruiz93,"fix: always print browser URLs so users can reopen closed tabs",https://github.com/fullsend-ai/fullsend/pull/481
2026-04-28,fullsend,pr,opened_core,479,waynesun09,"fix: extract minimal payload in shim to prevent dispatch input overflow",https://github.com/fullsend-ai/fullsend/pull/479
2026-04-28,fullsend,pr,opened_core,476,waynesun09,"fix: allow yarn/pnpm in sandbox package registry policy",https://github.com/fullsend-ai/fullsend/pull/476
2026-04-28,fullsend,pr,opened_core,474,maruiz93,"ADR 0026: stage-based dispatch for agent workflow decoupling",https://github.com/fullsend-ai/fullsend/pull/474
2026-04-29,fullsend,issue,opened_external,507,gklein,"fullsend run copies macOS binary into Linux sandbox, breaking pre-agent security scan",https://github.com/fullsend-ai/fullsend/issues/507
2026-04-29,fullsend,issue,closed_via_pr_external,501,deboer-tim,"fullsend-coder text includes redundant information",https://github.com/fullsend-ai/fullsend/issues/501
2026-04-29,fullsend,issue,closed_via_pr_external,475,deboer-tim,"Installation procedure requires extraordinary access",https://github.com/fullsend-ai/fullsend/issues/475
2026-04-29,fullsend,pr,opened_core,540,waynesun09,"feat: include review comment URL in formal PR review",https://github.com/fullsend-ai/fullsend/pull/540
2026-04-29,fullsend,pr,opened_core,528,waynesun09,"fix: sync TIMEOUT_SECONDS with 35-minute harness timeout",https://github.com/fullsend-ai/fullsend/pull/528
2026-04-29,fullsend,pr,opened_core,527,waynesun09,"fix: increase code agent timeout from 25 to 35 minutes",https://github.com/fullsend-ai/fullsend/pull/527
2026-04-29,fullsend,pr,opened_core,524,waynesun09,"fix: accept pull request URLs in pre-code validation",https://github.com/fullsend-ai/fullsend/pull/524
2026-04-29,fullsend,pr,opened_core,518,ralphbean,"fix: exclude gitignored files from scaffold sync",https://github.com/fullsend-ai/fullsend/pull/518
2026-04-29,fullsend,pr,opened_core,515,rh-hemartin,"fix: store app PEM secret immediately after creation",https://github.com/fullsend-ai/fullsend/pull/515
2026-04-29,experiments,pr,opened_core,12,ralphbean,"Add the triage skills and strategies experiments",https://github.com/fullsend-ai/experiments/pull/12
2026-04-29,experiments,pr,opened_core,10,maruiz93,"Experiment: target repo skills in triage",https://github.com/fullsend-ai/experiments/pull/10
2026-04-30,fullsend,issue,opened_external,567,deboer-tim,"Bugfix workflow doesn't follow normal patterns",https://github.com/fullsend-ai/fullsend/issues/567
2026-04-30,fullsend,issue,opened_external,560,arewm,"Coordinated inauthentic contributions (""claws"") as a threat vector — gap in contribution volume and security threat model",https://github.com/fullsend-ai/fullsend/issues/560
2026-04-30,fullsend,issue,closed_via_pr_external,494,deboer-tim,"Bugfix workflow should read comments, not just title/body",https://github.com/fullsend-ai/fullsend/issues/494
2026-04-30,fullsend,issue,closed_other_external,30,14rcole,"Handling team-specific agentic requirements",https://github.com/fullsend-ai/fullsend/issues/30
2026-04-30,fullsend,pr,opened_core,578,ralphbean,"docs: integrate 'Agents of Chaos' findings into security threat model",https://github.com/fullsend-ai/fullsend/pull/578
2026-04-30,fullsend,pr,opened_core,577,waynesun09,"fix: pre-mask GCP credential file path in auth step logs",https://github.com/fullsend-ai/fullsend/pull/577
2026-04-30,fullsend,pr,opened_core,572,waynesun09,"fix(e2e): stabilize manifest flow callback timeout handling",https://github.com/fullsend-ai/fullsend/pull/572
2026-04-30,fullsend,pr,opened_core,569,ralphbean,"chore: enable Slack announcements on new releases",https://github.com/fullsend-ai/fullsend/pull/569
2026-04-30,fullsend,pr,opened_core,568,ralphbean,"feat: add finding-agent-runs skill",https://github.com/fullsend-ai/fullsend/pull/568
2026-04-30,fullsend,pr,opened_core,564,waynesun09,"feat(security): add canary token and tool allowlist sandbox hooks",https://github.com/fullsend-ai/fullsend/pull/564
2026-04-30,.fullsend,pr,opened_core,5,ralphbean,"Add customer-research skill",https://github.com/fullsend-ai/.fullsend/pull/5
2026-05-01,fullsend,issue,opened_external,596,kelchen123,"Code agent does not apply agents.md instructions",https://github.com/fullsend-ai/fullsend/issues/596
2026-05-01,fullsend,pr,opened_core,603,ralphbean,"feat(prioritize): add RICE scoring agent for issue prioritization",https://github.com/fullsend-ai/fullsend/pull/603
2026-05-01,fullsend,pr,opened_core,601,ggallen,"Add ADR-0028 for GitLab support architecture",https://github.com/fullsend-ai/fullsend/pull/601
2026-05-01,fullsend,pr,opened_core,600,ggallen,"Add ADR-0026 for GitLab support architecture",https://github.com/fullsend-ai/fullsend/pull/600
2026-05-01,fullsend,pr,opened_core,599,ggallen,"Add ADR-0026 for GitLab support architecture",https://github.com/fullsend-ai/fullsend/pull/599
2026-05-01,fullsend,pr,opened_core,586,ggallen,"Extract workflow duplication into reusable actions and script",https://github.com/fullsend-ai/fullsend/pull/586
2026-05-01,.fullsend,pr,opened_core,7,ralphbean,"Revert ""Add RICE prioritization agent"" (#6)",https://github.com/fullsend-ai/.fullsend/pull/7
2026-05-01,.fullsend,pr,opened_core,6,ralphbean,"Add RICE prioritization agent",https://github.com/fullsend-ai/.fullsend/pull/6
2026-05-02,fullsend,pr,opened_core,616,waynesun09,"feat(cli): migrate pre-code.sh to fullsend gate code command",https://github.com/fullsend-ai/fullsend/pull/616
2026-05-02,fullsend,pr,opened_core,614,waynesun09,"fix: support newline-delimited bodies in slash command dispatch",https://github.com/fullsend-ai/fullsend/pull/614
2026-05-02,fullsend,pr,opened_core,613,waynesun09,"feat(cli): add --env-file flag and FULLSEND_SANDBOX_IMAGE override",https://github.com/fullsend-ai/fullsend/pull/613
2026-05-02,fullsend,pr,opened_core,612,waynesun09,"feat(images): multi-arch (amd64 + arm64) sandbox images",https://github.com/fullsend-ai/fullsend/pull/612
2026-05-02,fullsend,pr,opened_core,611,ralphbean,"feat: Playwright as default installer mechanism",https://github.com/fullsend-ai/fullsend/pull/611
2026-05-02,fullsend,pr,opened_core,610,ralphbean,"feat: embed agent role icons",https://github.com/fullsend-ai/fullsend/pull/610
2026-05-03,fullsend,pr,opened_core,627,waynesun09,"feat: add kill switch, role-gating, and fix-agent PR protection",https://github.com/fullsend-ai/fullsend/pull/627
2026-05-03,fullsend,pr,opened_core,625,waynesun09,"feat: add ESLint, Prettier, and Stylelint for web apps",https://github.com/fullsend-ai/fullsend/pull/625
2026-05-03,fullsend,pr,opened_core,624,waynesun09,"feat(admin): add DESIGN.md design system for admin SPA",https://github.com/fullsend-ai/fullsend/pull/624
2026-05-03,fullsend,pr,opened_core,617,ifireball,"feat(admin): Worker OAuth, installations org list, and per-org layer analysis",https://github.com/fullsend-ai/fullsend/pull/617
2026-05-04,fullsend,issue,opened_external,651,deboer-tim,"Review bot non-standard re-review",https://github.com/fullsend-ai/fullsend/issues/651
2026-05-04,fullsend,issue,opened_external,649,deboer-tim,"Review bot extraneous messages and minimal usefulness",https://github.com/fullsend-ai/fullsend/issues/649
2026-05-04,fullsend,issue,opened_external,648,deboer-tim,"Review bot adds unnecessary second comment",https://github.com/fullsend-ai/fullsend/issues/648
2026-05-04,fullsend,issue,opened_external,647,deboer-tim,"Reduce PR burden moving up to new releases",https://github.com/fullsend-ai/fullsend/issues/647
2026-05-04,fullsend,issue,opened_external,646,deboer-tim,"Install errors on permission it already has",https://github.com/fullsend-ai/fullsend/issues/646
2026-05-04,fullsend,issue,opened_external,644,deboer-tim,"Reinstall fails creating identity pools",https://github.com/fullsend-ai/fullsend/issues/644
2026-05-04,fullsend,issue,opened_external,643,deboer-tim,"CLI should be signed",https://github.com/fullsend-ai/fullsend/issues/643
2026-05-04,fullsend,issue,opened_external,642,deboer-tim,"Coding bot not retriggered after retriage",https://github.com/fullsend-ai/fullsend/issues/642
2026-05-04,fullsend,issue,opened_external,641,arewm,"Improve progress awareness after use of slash commands",https://github.com/fullsend-ai/fullsend/issues/641
